Data Point,Voltage
52296,3.551
52297,3.551
52298,3.551
52299,3.551
52300,3.551
52301,3.551
52302,3.551
52303,3.551
52304,3.551
52305,3.553
52306,3.551
52307,3.551
52308,3.553
52309,3.552
52310,3.551
52311,3.551
52312,3.551
52313,3.550
52314,3.550
52315,3.550
52316,3.550
52317,3.550
52318,3.550
52319,3.550
52320,3.550
52321,3.550
52322,3.550
52323,3.550
52324,3.550
52325,3.550
52326,3.550
52327,3.550
52328,3.550
52329,3.550
52330,3.550
52331,3.550
52332,3.550
52333,3.550
52334,3.550
52335,3.550
52336,3.550
52337,3.550
52338,3.550
52339,3.550
52340,3.550
52341,3.550
52342,3.550
52343,3.549
52344,3.550
52345,3.550
52346,3.550
52347,3.550
52348,3.550
52349,3.550
52350,3.550
52351,3.552
52352,3.552
52353,3.551
52354,3.550
52355,3.550
52356,3.550
52357,3.549
52358,3.550
52359,3.550
52360,3.550
52361,3.549
52362,3.550
52363,3.549
52364,3.549
52365,3.549
52366,3.550
52367,3.550
52368,3.550
52369,3.549
52370,3.550
52371,3.551
52372,3.549
52373,3.549
52374,3.549
52375,3.549
52376,3.549
52377,3.549
52378,3.550
52379,3.550
52380,3.550
52381,3.550
52382,3.549
52383,3.549
52384,3.549
52385,3.549
52386,3.549
52387,3.549
52388,3.549
52389,3.549
52390,3.550
52391,3.549
52392,3.550
52393,3.550
52394,3.551
52395,3.551
52396,3.551
52397,3.551
52398,3.549
52399,3.549
52400,3.549
52401,3.549
52402,3.549
52403,3.549
52404,3.549
52405,3.549
52406,3.549
52407,3.549
52408,3.549
52409,3.549
52410,3.549
52411,3.549
52412,3.549
52413,3.549
52414,3.549
52415,3.548
52416,3.548
52417,3.548
52418,3.548
52419,3.548
52420,3.548
52421,3.548
52422,3.549
52423,3.549
52424,3.548
52425,3.548
52426,3.548
52427,3.548
52428,3.548
52429,3.548
52430,3.548
52431,3.548
52432,3.547
52433,3.548
52434,3.547
52435,3.547
52436,3.549
52437,3.550
52438,3.549
52439,3.548
52440,3.548
52441,3.547
52442,3.547
52443,3.547
52444,3.548
52445,3.548
52446,3.547
52447,3.547
52448,3.548
52449,3.548
52450,3.547
52451,3.547
52452,3.547
52453,3.547
52454,3.547
52455,3.547
52456,3.548
52457,3.547
52458,3.547
52459,3.547
52460,3.547
52461,3.547
52462,3.547
52463,3.547
52464,3.547
52465,3.546
52466,3.547
52467,3.548
52468,3.547
52469,3.546
52470,3.547
52471,3.547
52472,3.547
52473,3.547
52474,3.547
52475,3.547
52476,3.547
52477,3.547
52478,3.547
52479,3.547
52480,3.548
52481,3.547
52482,3.547
52483,3.547
52484,3.546
52485,3.546
52486,3.547
52487,3.547
52488,3.547
52489,3.547
52490,3.547
52491,3.547
52492,3.547
52493,3.547
52494,3.546
52495,3.547
52496,3.548
52497,3.547
52498,3.547
52499,3.547
52500,3.548
52501,3.547
52502,3.547
52503,3.547
52504,3.546
52505,3.547
52506,3.547
52507,3.547
52508,3.547
52509,3.547
52510,3.547
52511,3.548
52512,3.548
52513,3.547
52514,3.547
52515,3.547
52516,3.547
52517,3.547
52518,3.547
52519,3.547
52520,3.547
52521,3.547
52522,3.547
52523,3.548
52524,3.547
52525,3.548
52526,3.546
52527,3.546
52528,3.546
52529,3.546
52530,3.546
52531,3.546
52532,3.546
52533,3.546
52534,3.547
52535,3.546
52536,3.546
52537,3.546
52538,3.546
52539,3.546
52540,3.546
52541,3.546
52542,3.546
52543,3.546
52544,3.546
52545,3.546
52546,3.546
52547,3.546
52548,3.546
52549,3.546
52550,3.546
52551,3.546
52552,3.546
52553,3.546
52554,3.546
52555,3.548
52556,3.547
52557,3.546
52558,3.546
52559,3.546
52560,3.546
52561,3.546
52562,3.545
52563,3.545
52564,3.545
52565,3.545
52566,3.547
52567,3.545
52568,3.545
52569,3.545
52570,3.545
52571,3.545
52572,3.545
52573,3.545
52574,3.545
52575,3.545
52576,3.545
52577,3.545
52578,3.545
52579,3.545
52580,3.545
52581,3.545
52582,3.545
52583,3.545
52584,3.545
52585,3.544
52586,3.545
52587,3.545
52588,3.544
52589,3.545
52590,3.544
52591,3.544
52592,3.545
52593,3.544
52594,3.544
52595,3.545
52596,3.545
52597,3.545
52598,3.545
52599,3.545
52600,3.545
52601,3.545
52602,3.544
52603,3.545
52604,3.545
52605,3.545
52606,3.545
52607,3.544
52608,3.545
52609,3.544
52610,3.544
52611,3.544
52612,3.545
52613,3.545
52614,3.545
52615,3.544
52616,3.544
52617,3.546
52618,3.544
52619,3.544
52620,3.544
52621,3.544
52622,3.544
52623,3.544
52624,3.544
52625,3.544
52626,3.544
52627,3.544
52628,3.546
52629,3.544
52630,3.544
52631,3.544
52632,3.544
52633,3.544
52634,3.544
52635,3.544
52636,3.544
52637,3.544
52638,3.544
52639,3.544
52640,3.544
52641,3.544
52642,3.544
52643,3.545
52644,3.544
52645,3.544
52646,3.544
52647,3.544
52648,3.544
52649,3.544
52650,3.544
52651,3.544
52652,3.545
52653,3.544
52654,3.544
52655,3.544
52656,3.545
52657,3.545
52658,3.544
52659,3.544
52660,3.544
52661,3.544
52662,3.544
52663,3.544
52664,3.544
52665,3.544
52666,3.544
52667,3.543
52668,3.543
52669,3.544
52670,3.544
52671,3.544
52672,3.545
52673,3.544
52674,3.543
52675,3.544
52676,3.543
52677,3.543
52678,3.544
52679,3.543
52680,3.543
52681,3.543
52682,3.544
52683,3.543
52684,3.543
52685,3.543
52686,3.544
52687,3.544
52688,3.544
52689,3.543
52690,3.543
52691,3.543
52692,3.543
52693,3.544
52694,3.543
52695,3.545
52696,3.545
52697,3.544
52698,3.543
52699,3.543
52700,3.544
52701,3.544
52702,3.543
52703,3.543
52704,3.544
52705,3.543
52706,3.543
52707,3.543
52708,3.543
52709,3.543
52710,3.543
52711,3.543
52712,3.543
52713,3.543
52714,3.543
52715,3.543
52716,3.543
52717,3.544
52718,3.544
52719,3.544
52720,3.544
52721,3.544
52722,3.544
52723,3.544
52724,3.543
52725,3.544
52726,3.545
52727,3.544
52728,3.544
52729,3.544
52730,3.544
52731,3.545
52732,3.544
52733,3.544
52734,3.544
52735,3.544
52736,3.544
52737,3.544
52738,3.545
52739,3.546
52740,3.544
52741,3.544
52742,3.543
52743,3.543
52744,3.544
52745,3.545
52746,3.543
52747,3.545
52748,3.545
52749,3.542
52750,3.543
52751,3.543
52752,3.543
52753,3.543
52754,3.542
52755,3.542
52756,3.542
52757,3.542
52758,3.543
52759,3.542
52760,3.542
52761,3.542
52762,3.542
52763,3.542
52764,3.542
52765,3.541
52766,3.542
52767,3.542
52768,3.542
52769,3.542
52770,3.541
52771,3.541
52772,3.541
52773,3.541
52774,3.543
52775,3.544
52776,3.542
52777,3.541
52778,3.541
52779,3.541
52780,3.541
52781,3.543
52782,3.541
52783,3.541
52784,3.541
52785,3.541
52786,3.541
52787,3.541
52788,3.542
52789,3.541
52790,3.541
52791,3.541
52792,3.541
52793,3.541
52794,3.541
52795,3.541
52796,3.541
52797,3.541
52798,3.541
52799,3.541
52800,3.541
52801,3.541
52802,3.541
52803,3.541
52804,3.541
52805,3.541
52806,3.541
52807,3.541
52808,3.541
52809,3.541
52810,3.541
52811,3.540
52812,3.541
52813,3.541
52814,3.541
52815,3.540
52816,3.540
52817,3.540
52818,3.541
52819,3.541
52820,3.541
52821,3.541
52822,3.540
52823,3.540
52824,3.541
52825,3.540
52826,3.540
52827,3.540
52828,3.540
52829,3.540
52830,3.540
52831,3.541
52832,3.541
52833,3.541
52834,3.540
52835,3.540
52836,3.540
52837,3.540
52838,3.540
52839,3.540
52840,3.540
52841,3.540
52842,3.540
52843,3.540
52844,3.540
52845,3.540
52846,3.540
52847,3.540
52848,3.540
52849,3.540
52850,3.540
52851,3.539
52852,3.539
52853,3.539
52854,3.539
52855,3.539
52856,3.539
52857,3.539
52858,3.539
52859,3.540
52860,3.540
52861,3.540
52862,3.540
52863,3.541
52864,3.542
52865,3.541
52866,3.540
52867,3.542
52868,3.540
52869,3.540
52870,3.540
52871,3.539
52872,3.539
52873,3.539
52874,3.539
52875,3.539
52876,3.540
52877,3.539
52878,3.539
52879,3.539
52880,3.539
52881,3.539
52882,3.540
52883,3.539
52884,3.539
52885,3.539
52886,3.538
52887,3.542
52888,3.539
52889,3.538
52890,3.539
52891,3.539
52892,3.538
52893,3.538
52894,3.538
52895,3.539
52896,3.539
52897,3.539
52898,3.538
52899,3.538
52900,3.538
52901,3.538
52902,3.538
52903,3.538
52904,3.538
52905,3.538
52906,3.539
52907,3.539
52908,3.539
52909,3.540
52910,3.540
52911,3.539
52912,3.539
52913,3.539
52914,3.539
52915,3.539
52916,3.538
52917,3.538
52918,3.538
52919,3.539
52920,3.540
52921,3.539
52922,3.539
52923,3.539
52924,3.539
52925,3.538
52926,3.538
52927,3.538
52928,3.538
52929,3.538
52930,3.538
52931,3.538
52932,3.538
52933,3.539
52934,3.538
52935,3.538
52936,3.538
52937,3.538
52938,3.538
52939,3.538
52940,3.538
52941,3.538
52942,3.539
52943,3.538
52944,3.538
52945,3.538
52946,3.538
52947,3.538
52948,3.538
52949,3.538
52950,3.539
52951,3.540
52952,3.539
52953,3.540
52954,3.540
52955,3.539
52956,3.538
52957,3.538
52958,3.538
52959,3.538
52960,3.538
52961,3.537
52962,3.538
52963,3.538
52964,3.538
52965,3.538
52966,3.538
52967,3.538
52968,3.538
52969,3.538
52970,3.538
52971,3.538
52972,3.538
52973,3.537
52974,3.537
52975,3.537
52976,3.538
52977,3.537
52978,3.537
52979,3.537
52980,3.537
52981,3.538
52982,3.538
52983,3.538
52984,3.537
52985,3.538
52986,3.538
52987,3.538
52988,3.538
52989,3.538
52990,3.538
52991,3.538
52992,3.538
52993,3.538
52994,3.538
52995,3.540
52996,3.538
52997,3.538
52998,3.538
52999,3.538
53000,3.537
53001,3.537
53002,3.537
53003,3.537
53004,3.537
53005,3.538
53006,3.537
53007,3.538
53008,3.537
53009,3.537
53010,3.538
53011,3.538
53012,3.537
53013,3.537
53014,3.537
53015,3.537
53016,3.537
53017,3.537
53018,3.537
53019,3.537
53020,3.537
53021,3.537
53022,3.537
53023,3.537
53024,3.537
53025,3.537
53026,3.537
53027,3.537
53028,3.537
53029,3.536
53030,3.536
53031,3.536
53032,3.537
53033,3.537
53034,3.537
53035,3.537
53036,3.537
53037,3.537
53038,3.537
53039,3.538
53040,3.537
53041,3.537
53042,3.537
53043,3.537
53044,3.536
53045,3.536
53046,3.537
53047,3.536
53048,3.536
53049,3.537
53050,3.536
53051,3.537
53052,3.537
53053,3.537
53054,3.537
53055,3.537
53056,3.536
53057,3.536
53058,3.536
53059,3.536
53060,3.537
53061,3.537
53062,3.536
53063,3.536
53064,3.536
53065,3.536
53066,3.536
53067,3.536
53068,3.536
53069,3.536
53070,3.536
53071,3.536
53072,3.536
53073,3.536
53074,3.536
53075,3.536
53076,3.536
53077,3.536
53078,3.536
53079,3.536
53080,3.536
53081,3.536
53082,3.537
53083,3.537
53084,3.538
53085,3.537
53086,3.536
53087,3.536
53088,3.536
53089,3.536
53090,3.536
53091,3.536
53092,3.536
53093,3.536
53094,3.536
53095,3.536
53096,3.536
53097,3.536
53098,3.536
53099,3.536
53100,3.536
53101,3.536
53102,3.536
53103,3.536
53104,3.536
53105,3.536
53106,3.535
53107,3.536
53108,3.535
53109,3.535
53110,3.536
53111,3.535
53112,3.536
53113,3.535
53114,3.535
53115,3.536
53116,3.538
53117,3.535
53118,3.535
53119,3.535
53120,3.535
53121,3.535
53122,3.535
53123,3.535
53124,3.535
53125,3.538
53126,3.537
53127,3.536
53128,3.536
53129,3.536
53130,3.536
53131,3.536
53132,3.535
53133,3.535
53134,3.535
53135,3.535
53136,3.535
53137,3.535
53138,3.535
53139,3.536
53140,3.535
53141,3.535
53142,3.535
53143,3.536
53144,3.535
53145,3.535
53146,3.535
53147,3.535
53148,3.535
53149,3.536
53150,3.535
53151,3.535
53152,3.535
53153,3.535
53154,3.535
53155,3.535
53156,3.535
53157,3.535
53158,3.535
53159,3.535
53160,3.535
53161,3.535
53162,3.535
53163,3.535
53164,3.535
53165,3.535
53166,3.535
53167,3.535
53168,3.535
53169,3.537
53170,3.537
53171,3.535
53172,3.535
53173,3.535
53174,3.535
53175,3.535
53176,3.535
53177,3.535
53178,3.535
53179,3.535
53180,3.535
53181,3.534
53182,3.535
53183,3.535
53184,3.535
53185,3.535
53186,3.535
53187,3.535
53188,3.535
53189,3.534
53190,3.535
53191,3.535
53192,3.534
53193,3.535
53194,3.534
53195,3.535
53196,3.534
53197,3.534
53198,3.534
53199,3.535
53200,3.534
53201,3.534
53202,3.534
53203,3.534
53204,3.535
53205,3.535
53206,3.535
53207,3.535
53208,3.535
53209,3.534
53210,3.534
53211,3.534
53212,3.534
53213,3.534
53214,3.534
53215,3.535
53216,3.535
53217,3.535
53218,3.534
53219,3.534
53220,3.534
53221,3.534
53222,3.534
53223,3.534
53224,3.534
53225,3.534
53226,3.534
53227,3.534
53228,3.534
53229,3.534
53230,3.534
53231,3.534
53232,3.534
53233,3.534
53234,3.534
53235,3.534
53236,3.534
53237,3.534
53238,3.534
53239,3.534
53240,3.536
53241,3.534
53242,3.534
53243,3.534
53244,3.534
53245,3.534
53246,3.534
53247,3.534
53248,3.534
53249,3.534
53250,3.534
53251,3.534
53252,3.534
53253,3.534
53254,3.534
53255,3.535
53256,3.535
53257,3.536
53258,3.536
53259,3.535
53260,3.534
53261,3.534
53262,3.533
53263,3.533
53264,3.534
53265,3.534
53266,3.534
53267,3.534
53268,3.534
53269,3.534
53270,3.534
53271,3.534
53272,3.534
53273,3.534
53274,3.534
53275,3.533
53276,3.533
53277,3.534
53278,3.534
53279,3.534
53280,3.533
53281,3.533
53282,3.534
53283,3.533
53284,3.534
53285,3.533
53286,3.533
53287,3.533
53288,3.533
53289,3.533
53290,3.534
53291,3.534
53292,3.534
53293,3.534
53294,3.534
53295,3.534
53296,3.533
53297,3.534
53298,3.535
53299,3.535
53300,3.534
53301,3.533
53302,3.533
53303,3.534
53304,3.534
53305,3.534
53306,3.534
53307,3.533
53308,3.533
53309,3.533
53310,3.534
53311,3.534
53312,3.533
53313,3.533
53314,3.534
53315,3.535
53316,3.535
53317,3.535
53318,3.536
53319,3.535
53320,3.535
53321,3.535
53322,3.535
53323,3.535
53324,3.535
53325,3.535
53326,3.535
53327,3.535
53328,3.535
53329,3.536
53330,3.534
53331,3.534
53332,3.534
53333,3.533
53334,3.533
53335,3.533
53336,3.533
53337,3.533
53338,3.533
53339,3.533
53340,3.534
53341,3.535
53342,3.533
53343,3.533
53344,3.533
53345,3.533
53346,3.533
53347,3.533
53348,3.533
53349,3.533
53350,3.533
53351,3.533
53352,3.532
53353,3.533
53354,3.533
53355,3.534
53356,3.533
53357,3.533
53358,3.533
53359,3.534
53360,3.534
53361,3.533
53362,3.533
53363,3.534
53364,3.534
53365,3.534
53366,3.533
53367,3.533
53368,3.533
53369,3.533
53370,3.533
53371,3.533
53372,3.533
53373,3.534
53374,3.533
53375,3.533
53376,3.533
53377,3.533
53378,3.533
53379,3.533
53380,3.533
53381,3.533
53382,3.533
53383,3.534
53384,3.533
53385,3.532
53386,3.532
53387,3.533
53388,3.533
53389,3.533
53390,3.532
53391,3.534
53392,3.535
53393,3.534
53394,3.533
53395,3.534
53396,3.533
53397,3.533
53398,3.532
53399,3.532
53400,3.532
53401,3.532
53402,3.533
53403,3.534
53404,3.533
53405,3.533
53406,3.533
53407,3.533
53408,3.533
53409,3.533
53410,3.533
53411,3.533
53412,3.532
53413,3.532
53414,3.532
53415,3.532
53416,3.532
53417,3.532
53418,3.532
53419,3.532
53420,3.532
53421,3.532
53422,3.532
53423,3.532
53424,3.532
53425,3.532
53426,3.533
53427,3.532
53428,3.532
53429,3.532
53430,3.532
53431,3.532
53432,3.532
53433,3.531
53434,3.532
53435,3.533
53436,3.532
53437,3.532
53438,3.532
53439,3.533
53440,3.532
53441,3.531
53442,3.532
53443,3.531
53444,3.531
53445,3.532
53446,3.532
53447,3.532
53448,3.532
53449,3.535
53450,3.532
53451,3.532
53452,3.532
53453,3.532
53454,3.532
53455,3.532
53456,3.531
53457,3.532
53458,3.532
53459,3.531
53460,3.531
53461,3.531
53462,3.531
53463,3.531
53464,3.531
53465,3.531
53466,3.531
53467,3.531
53468,3.531
53469,3.533
53470,3.533
53471,3.531
53472,3.531
53473,3.531
53474,3.531
53475,3.531
53476,3.531
53477,3.531
53478,3.533
53479,3.533
53480,3.531
53481,3.531
53482,3.532
53483,3.532
53484,3.532
53485,3.531
53486,3.531
53487,3.531
53488,3.531
53489,3.531
53490,3.531
53491,3.532
53492,3.531
53493,3.531
53494,3.532
53495,3.531
53496,3.531
53497,3.531
53498,3.531
53499,3.531
53500,3.532
53501,3.531
53502,3.531
53503,3.531
53504,3.531
53505,3.531
53506,3.531
53507,3.531
53508,3.531
53509,3.531
53510,3.531
53511,3.531
53512,3.532
53513,3.533
53514,3.533
53515,3.532
53516,3.531
53517,3.531
53518,3.531
53519,3.530
53520,3.530
53521,3.531
53522,3.531
53523,3.533
53524,3.532
53525,3.531
53526,3.531
53527,3.531
53528,3.531
53529,3.531
53530,3.531
53531,3.531
53532,3.531
53533,3.531
53534,3.531
53535,3.533
53536,3.532
53537,3.531
53538,3.531
53539,3.531
53540,3.530
53541,3.530
53542,3.531
53543,3.531
53544,3.531
53545,3.530
53546,3.531
53547,3.531
53548,3.531
53549,3.530
53550,3.530
53551,3.530
53552,3.530
53553,3.530
53554,3.530
53555,3.532
53556,3.532
53557,3.532
53558,3.530
53559,3.530
53560,3.530
53561,3.530
53562,3.530
53563,3.530
53564,3.530
53565,3.530
53566,3.531
53567,3.531
53568,3.531
53569,3.531
53570,3.531
53571,3.530
53572,3.530
53573,3.530
53574,3.530
53575,3.530
53576,3.530
53577,3.530
53578,3.531
53579,3.531
53580,3.531
53581,3.531
53582,3.530
53583,3.530
53584,3.530
53585,3.530
53586,3.530
53587,3.530
53588,3.530
53589,3.530
53590,3.530
53591,3.530
53592,3.530
53593,3.530
53594,3.530
53595,3.530
53596,3.530
53597,3.530
53598,3.531
53599,3.532
53600,3.532
53601,3.529
53602,3.529
53603,3.529
53604,3.529
53605,3.529
53606,3.529
53607,3.529
53608,3.529
53609,3.529
53610,3.530
53611,3.530
53612,3.530
53613,3.530
53614,3.530
53615,3.529
53616,3.529
53617,3.529
53618,3.529
53619,3.529
53620,3.529
53621,3.530
53622,3.529
53623,3.530
53624,3.530
53625,3.530
53626,3.530
53627,3.529
53628,3.529
53629,3.529
53630,3.529
53631,3.529
53632,3.530
53633,3.529
53634,3.529
53635,3.529
53636,3.530
53637,3.530
53638,3.530
53639,3.529
53640,3.529
53641,3.531
53642,3.531
53643,3.530
53644,3.529
53645,3.529
53646,3.529
53647,3.529
53648,3.529
53649,3.530
53650,3.529
53651,3.529
53652,3.529
53653,3.529
53654,3.530
53655,3.530
53656,3.529
53657,3.530
53658,3.529
53659,3.528
53660,3.529
53661,3.529
53662,3.529
53663,3.529
53664,3.529
53665,3.529
53666,3.529
53667,3.530
53668,3.529
53669,3.529
53670,3.530
53671,3.529
53672,3.529
53673,3.529
53674,3.529
53675,3.529
53676,3.529
53677,3.529
53678,3.529
53679,3.529
53680,3.529
53681,3.529
53682,3.529
53683,3.529
53684,3.531
53685,3.532
53686,3.531
53687,3.531
53688,3.531
53689,3.530
53690,3.528
53691,3.528
53692,3.529
53693,3.529
53694,3.528
53695,3.528
53696,3.529
53697,3.528
53698,3.529
53699,3.529
53700,3.529
53701,3.529
53702,3.529
53703,3.528
53704,3.528
53705,3.528
53706,3.528
53707,3.529
53708,3.528
53709,3.528
53710,3.529
53711,3.529
53712,3.529
53713,3.529
53714,3.529
53715,3.528
53716,3.528
53717,3.528
53718,3.528
53719,3.528
53720,3.528
53721,3.528
53722,3.528
53723,3.528
53724,3.528
53725,3.528
53726,3.528
53727,3.530
53728,3.530
53729,3.530
53730,3.529
53731,3.528
53732,3.529
53733,3.528
53734,3.528
53735,3.528
53736,3.528
53737,3.528
53738,3.528
53739,3.528
53740,3.528
53741,3.528
53742,3.528
53743,3.529
53744,3.529
53745,3.529
53746,3.528
53747,3.528
53748,3.528
53749,3.528
53750,3.528
53751,3.528
53752,3.528
53753,3.528
53754,3.529
53755,3.530
53756,3.530
53757,3.529
53758,3.529
53759,3.528
